[17:23:38] [main/INFO] [LaunchWrapper]: Loading tweak class name net.minecraftforge.fml.common.launcher.FMLServerTweaker
[17:23:38] [main/INFO] [LaunchWrapper]: Using primary tweak class name net.minecraftforge.fml.common.launcher.FMLServerTweaker
[17:23:38] [main/INFO] [LaunchWrapper]: Calling tweak class net.minecraftforge.fml.common.launcher.FMLServerTweaker
[17:23:46] [Server thread/INFO] [FML]: MinecraftForge v14.23.2.2611 Initialized
[17:23:46] [Server thread/INFO] [FML]: Starts to replace vanilla recipe ingredients with ore ingredients.
[17:23:46] [Server thread/INFO] [FML]: Replaced 1036 ore ingredients
[17:23:47] [Server thread/DEBUG] [FML]: File C:\Users\Marvin\Documents\GitHub\MinecraftServer_Forge\config\injectedDependencies.json not found. No dependencies injected
[17:23:47] [Server thread/DEBUG] [FML]: Building injected Mod Containers [net.minecraftforge.fml.common.FMLContainer, net.minecraftforge.common.ForgeModContainer]
[17:23:47] [Server thread/DEBUG] [FML]: Attempting to load mods contained in the minecraft jar file and associated classes
[17:23:47] [Server thread/DEBUG] [FML]: Minecraft is a file at C:\Users\Marvin\Documents\GitHub\MinecraftServer_Forge\forge-1.12.2-14.23.2.2611-universal.jar, loading
[17:23:47] [Server thread/DEBUG] [FML]: Minecraft jar mods loaded successfully
[17:23:47] [Server thread/INFO] [FML]: Found 0 mods from the command line. Injecting into mod discoverer
[17:23:47] [Server thread/INFO] [FML]: Searching C:\Users\Marvin\Documents\GitHub\MinecraftServer_Forge\mods for mods
[17:23:47] [Server thread/DEBUG] [FML]: Found a candidate zip or jar file BuildCraft-Mod-1.12.2.jar
[17:23:47] [Server thread/DEBUG] [FML]: Found a candidate zip or jar file CodeChickenLib-1.12.2.jar
[17:23:47] [Server thread/DEBUG] [FML]: Found a candidate zip or jar file EnderStorage-1.12.jar
[17:23:47] [Server thread/DEBUG] [FML]: Ignoring unknown file mod_list.json in mods directory
[17:23:47] [Server thread/DEBUG] [FML]: Found a candidate zip or jar file Tree-Chopper-Mod-1.12.2.jar
[17:23:47] [Server thread/DEBUG] [FML]: Examining file forge-1.12.2-14.23.2.2611-universal.jar for potential mods
[17:23:47] [Server thread/DEBUG] [FML]: The mod container forge-1.12.2-14.23.2.2611-universal.jar appears to be missing an mcmod.info file
[17:23:48] [Server thread/DEBUG] [FML]: Examining file BuildCraft-Mod-1.12.2.jar for potential mods
[17:23:48] [Server thread/TRACE] [FML]: Located mcmod.info file in file BuildCraft-Mod-1.12.2.jar
[17:23:48] [Server thread/DEBUG] [FML]: Identified a mod of type Lnet/minecraftforge/fml/common/Mod; (buildcraft.builders.BCBuilders) - loading
[17:23:48] [Server thread/TRACE] [buildcraftbuilders]: Parsed dependency info : Requirements: [buildcraftcore@[7.99.14,7.99.14]] After:[buildcraftcore@[7.99.14,7.99.14]] Before:[]
[17:23:48] [Server thread/DEBUG] [FML]: Identified a mod of type Lnet/minecraftforge/fml/common/Mod; (buildcraft.core.BCCore) - loading
[17:23:48] [Server thread/TRACE] [buildcraftcore]: Parsed dependency info : Requirements: [buildcraftlib@[7.99.14,7.99.14]] After:[buildcraftlib@[7.99.14,7.99.14]] Before:[]
[17:23:48] [Server thread/DEBUG] [FML]: Identified a mod of type Lnet/minecraftforge/fml/common/Mod; (buildcraft.energy.BCEnergy) - loading
[17:23:48] [Server thread/TRACE] [buildcraftenergy]: Parsed dependency info : Requirements: [buildcraftcore@[7.99.14,7.99.14]] After:[buildcraftcore@[7.99.14,7.99.14]] Before:[]
[17:23:48] [Server thread/DEBUG] [FML]: Identified a mod of type Lnet/minecraftforge/fml/common/Mod; (buildcraft.factory.BCFactory) - loading
[17:23:48] [Server thread/TRACE] [buildcraftfactory]: Parsed dependency info : Requirements: [buildcraftcore@[7.99.14,7.99.14]] After:[buildcraftcore@[7.99.14,7.99.14]] Before:[]
[17:23:48] [Server thread/DEBUG] [FML]: Identified a mod of type Lnet/minecraftforge/fml/common/Mod; (buildcraft.lib.BCLib) - loading
[17:23:48] [Server thread/TRACE] [buildcraftlib]: Parsed dependency info : Requirements: [forge@[14.23.0.2544,)] After:[forge@[14.23.0.2544,)] Before:[]
[17:23:48] [Server thread/DEBUG] [FML]: Identified a mod of type Lnet/minecraftforge/fml/common/Mod; (buildcraft.robotics.BCRobotics) - loading
[17:23:48] [Server thread/TRACE] [buildcraftrobotics]: Parsed dependency info : Requirements: [buildcraftcore@[7.99.14,7.99.14]] After:[buildcraftcore@[7.99.14,7.99.14]] Before:[]
[17:23:48] [Server thread/DEBUG] [FML]: Identified a mod of type Lnet/minecraftforge/fml/common/Mod; (buildcraft.silicon.BCSilicon) - loading
[17:23:48] [Server thread/TRACE] [buildcraftsilicon]: Parsed dependency info : Requirements: [buildcraftcore@[7.99.14,7.99.14]] After:[buildcraftcore@[7.99.14,7.99.14]] Before:[]
[17:23:48] [Server thread/DEBUG] [FML]: Identified a mod of type Lnet/minecraftforge/fml/common/Mod; (buildcraft.transport.BCTransport) - loading
[17:23:48] [Server thread/TRACE] [buildcrafttransport]: Parsed dependency info : Requirements: [buildcraftcore@[7.99.14,7.99.14]] After:[buildcraftcore@[7.99.14,7.99.14]] Before:[]
[17:23:48] [Server thread/DEBUG] [FML]: Examining file CodeChickenLib-1.12.2.jar for potential mods
[17:23:48] [Server thread/TRACE] [FML]: Located mcmod.info file in file CodeChickenLib-1.12.2.jar
[17:23:48] [Server thread/DEBUG] [FML]: Identified a mod of type Lnet/minecraftforge/fml/common/Mod; (codechicken.lib.CodeChickenLib) - loading
[17:23:48] [Server thread/TRACE] [codechickenlib]: Parsed dependency info : Requirements: [] After:[] Before:[]
[17:23:48] [Server thread/DEBUG] [codechickenlib]: Attempting to load the file version.properties from CodeChickenLib-1.12.2.jar to locate a version number for codechickenlib
[17:23:48] [Server thread/WARN] [codechickenlib]: Mod codechickenlib is missing the required element 'version' and a version.properties file could not be found. Falling back to metadata version 3.1.5.331
[17:23:48] [Server thread/DEBUG] [FML]: Examining file EnderStorage-1.12.jar for potential mods
[17:23:48] [Server thread/TRACE] [FML]: Located mcmod.info file in file EnderStorage-1.12.jar
[17:23:48] [Server thread/DEBUG] [FML]: Identified a mod of type Lnet/minecraftforge/fml/common/Mod; (codechicken.enderstorage.EnderStorage) - loading
[17:23:48] [Server thread/TRACE] [enderstorage]: Parsed dependency info : Requirements: [codechickenlib@[3.1.1,)] After:[codechickenlib@[3.1.1,)] Before:[]
[17:23:48] [Server thread/DEBUG] [enderstorage]: Attempting to load the file version.properties from EnderStorage-1.12.jar to locate a version number for enderstorage
[17:23:48] [Server thread/WARN] [enderstorage]: Mod enderstorage is missing the required element 'version' and no fallback can be found. Substituting '1.0'.
[17:23:48] [Server thread/DEBUG] [FML]: Examining file Tree-Chopper-Mod-1.12.2.jar for potential mods
[17:23:48] [Server thread/TRACE] [FML]: Located mcmod.info file in file Tree-Chopper-Mod-1.12.2.jar
[17:23:48] [Server thread/DEBUG] [FML]: Identified a mod of type Lnet/minecraftforge/fml/common/Mod; (treechopper.core.TreeChopper) - loading
[17:23:48] [Server thread/TRACE] [treechopper]: Parsed dependency info : Requirements: [forge@[14.23.0.2486,)] After:[forge@[14.23.0.2486,)] Before:[]
[17:23:49] [Server thread/INFO] [FML]: Forge Mod Loader has identified 15 mods to load
[17:23:49] [Server thread/DEBUG] [FML]: Found API buildcraft.api.core (owned by buildcraftlib providing BuildCraftAPI|core) embedded in buildcraftbuilders
[17:23:49] [Server thread/DEBUG] [FML]: Found API buildcraft.api.core (owned by buildcraftlib providing BuildCraftAPI|core) embedded in buildcraftcore
[17:23:49] [Server thread/DEBUG] [FML]: Found API buildcraft.api.core (owned by buildcraftlib providing BuildCraftAPI|core) embedded in buildcraftenergy
[17:23:49] [Server thread/DEBUG] [FML]: Found API buildcraft.api.core (owned by buildcraftlib providing BuildCraftAPI|core) embedded in buildcraftfactory
[17:23:49] [Server thread/DEBUG] [FML]: Found API buildcraft.api.core (owned by buildcraftlib providing BuildCraftAPI|core) embedded in buildcraftlib
[17:23:49] [Server thread/DEBUG] [FML]: Found API buildcraft.api.core (owned by buildcraftlib providing BuildCraftAPI|core) embedded in buildcraftrobotics
[17:23:49] [Server thread/DEBUG] [FML]: Found API buildcraft.api.core (owned by buildcraftlib providing BuildCraftAPI|core) embedded in buildcraftsilicon
[17:23:49] [Server thread/DEBUG] [FML]: Found API buildcraft.api.core (owned by buildcraftlib providing BuildCraftAPI|core) embedded in buildcrafttransport
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 882 buildcrafttransport:pipe_quartz_fluid_magenta net.minecraftforge.oredict.ShapelessOreRecipe@4ee4d868
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 883 buildcrafttransport:pipe_quartz_itemlight_blue_undo net.minecraftforge.oredict.ShapelessOreRecipe@42ea46d2
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 884 buildcrafttransport:pipe_quartz_fluid_light_blue net.minecraftforge.oredict.ShapelessOreRecipe@4612aa6c
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 885 buildcrafttransport:pipe_quartz_itemyellow_undo net.minecraftforge.oredict.ShapelessOreRecipe@127c6775
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 886 buildcrafttransport:pipe_quartz_fluid_yellow net.minecraftforge.oredict.ShapelessOreRecipe@1ab0b516
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 887 buildcrafttransport:pipe_quartz_itemlime_undo net.minecraftforge.oredict.ShapelessOreRecipe@11d972d5
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 888 buildcrafttransport:pipe_quartz_fluid_lime net.minecraftforge.oredict.ShapelessOreRecipe@123675df
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 889 buildcrafttransport:pipe_quartz_itempink_undo net.minecraftforge.oredict.ShapelessOreRecipe@48357e02
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 890 buildcrafttransport:pipe_quartz_fluid_pink net.minecraftforge.oredict.ShapelessOreRecipe@542c521b
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 891 buildcrafttransport:pipe_quartz_itemgray_undo net.minecraftforge.oredict.ShapelessOreRecipe@7d5e828a
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 892 buildcrafttransport:pipe_quartz_fluid_gray net.minecraftforge.oredict.ShapelessOreRecipe@24033dc4
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 893 buildcrafttransport:pipe_quartz_itemsilver_undo net.minecraftforge.oredict.ShapelessOreRecipe@2eb87c
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 894 buildcrafttransport:pipe_quartz_fluid_silver net.minecraftforge.oredict.ShapelessOreRecipe@346bc7b2
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 895 buildcrafttransport:pipe_quartz_itemcyan_undo net.minecraftforge.oredict.ShapelessOreRecipe@891efce
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 896 buildcrafttransport:pipe_quartz_fluid_cyan net.minecraftforge.oredict.ShapelessOreRecipe@786282a1
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 897 buildcrafttransport:pipe_quartz_itempurple_undo net.minecraftforge.oredict.ShapelessOreRecipe@706f8b83
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 898 buildcrafttransport:pipe_quartz_fluid_purple net.minecraftforge.oredict.ShapelessOreRecipe@22c40e85
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 899 buildcrafttransport:pipe_quartz_itemblue_undo net.minecraftforge.oredict.ShapelessOreRecipe@6e62ce2b
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 900 buildcrafttransport:pipe_quartz_fluid_blue net.minecraftforge.oredict.ShapelessOreRecipe@674fc46
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 901 buildcrafttransport:pipe_quartz_itembrown_undo net.minecraftforge.oredict.ShapelessOreRecipe@65f367bc
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 902 buildcrafttransport:pipe_quartz_fluid_brown net.minecraftforge.oredict.ShapelessOreRecipe@355e7a09
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 903 buildcrafttransport:pipe_quartz_itemgreen_undo net.minecraftforge.oredict.ShapelessOreRecipe@7767f12c
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 904 buildcrafttransport:pipe_quartz_fluid_green net.minecraftforge.oredict.ShapelessOreRecipe@65131980
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 905 buildcrafttransport:pipe_quartz_itemred_undo net.minecraftforge.oredict.ShapelessOreRecipe@5dbd154e
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 906 buildcrafttransport:pipe_quartz_fluid_red net.minecraftforge.oredict.ShapelessOreRecipe@15bc6dc0
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 907 buildcrafttransport:pipe_quartz_itemblack_undo net.minecraftforge.oredict.ShapelessOreRecipe@7199d0c0
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 908 buildcrafttransport:pipe_quartz_fluid_black net.minecraftforge.oredict.ShapelessOreRecipe@421082ee
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 909 buildcrafttransport:pipe_iron_item_undo net.minecraftforge.oredict.ShapelessOreRecipe@66e332ef
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 910 buildcrafttransport:pipe_iron_fluid_colorless net.minecraft.item.crafting.ShapelessRecipes@15a049ae
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 911 buildcrafttransport:pipe_iron_itemwhite_undo net.minecraftforge.oredict.ShapelessOreRecipe@49ffa226
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 912 buildcrafttransport:pipe_iron_fluid_white net.minecraftforge.oredict.ShapelessOreRecipe@5a47699
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 913 buildcrafttransport:pipe_iron_itemorange_undo net.minecraftforge.oredict.ShapelessOreRecipe@5f2788c6
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 914 buildcrafttransport:pipe_iron_fluid_orange net.minecraftforge.oredict.ShapelessOreRecipe@179fa812
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 915 buildcrafttransport:pipe_iron_itemmagenta_undo net.minecraftforge.oredict.ShapelessOreRecipe@17e9d09e
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 916 buildcrafttransport:pipe_iron_fluid_magenta net.minecraftforge.oredict.ShapelessOreRecipe@1292f0fe
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 917 buildcrafttransport:pipe_iron_itemlight_blue_undo net.minecraftforge.oredict.ShapelessOreRecipe@60b0bb50
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 918 buildcrafttransport:pipe_iron_fluid_light_blue net.minecraftforge.oredict.ShapelessOreRecipe@75b8a6df
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 919 buildcrafttransport:pipe_iron_itemyellow_undo net.minecraftforge.oredict.ShapelessOreRecipe@5c66d489
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 920 buildcrafttransport:pipe_iron_fluid_yellow net.minecraftforge.oredict.ShapelessOreRecipe@a6d65ae
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 921 buildcrafttransport:pipe_iron_itemlime_undo net.minecraftforge.oredict.ShapelessOreRecipe@6ca4b649
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 922 buildcrafttransport:pipe_iron_fluid_lime net.minecraftforge.oredict.ShapelessOreRecipe@ed68f72
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 923 buildcrafttransport:pipe_iron_itempink_undo net.minecraftforge.oredict.ShapelessOreRecipe@31560a9
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 924 buildcrafttransport:pipe_iron_fluid_pink net.minecraftforge.oredict.ShapelessOreRecipe@1a6af76d
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 925 buildcrafttransport:pipe_iron_itemgray_undo net.minecraftforge.oredict.ShapelessOreRecipe@5ddb4145
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 926 buildcrafttransport:pipe_iron_fluid_gray net.minecraftforge.oredict.ShapelessOreRecipe@5cf2ca07
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 927 buildcrafttransport:pipe_iron_itemsilver_undo net.minecraftforge.oredict.ShapelessOreRecipe@5f60884
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 928 buildcrafttransport:pipe_iron_fluid_silver net.minecraftforge.oredict.ShapelessOreRecipe@46acedde
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 929 buildcrafttransport:pipe_iron_itemcyan_undo net.minecraftforge.oredict.ShapelessOreRecipe@2f42c8cc
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 930 buildcrafttransport:pipe_iron_fluid_cyan net.minecraftforge.oredict.ShapelessOreRecipe@722513ec
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 931 buildcrafttransport:pipe_iron_itempurple_undo net.minecraftforge.oredict.ShapelessOreRecipe@72569e8d
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 932 buildcrafttransport:pipe_iron_fluid_purple net.minecraftforge.oredict.ShapelessOreRecipe@2039256f
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 933 buildcrafttransport:pipe_iron_itemblue_undo net.minecraftforge.oredict.ShapelessOreRecipe@1f600541
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 934 buildcrafttransport:pipe_iron_fluid_blue net.minecraftforge.oredict.ShapelessOreRecipe@5eda17af
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 935 buildcrafttransport:pipe_iron_itembrown_undo net.minecraftforge.oredict.ShapelessOreRecipe@31cccdf8
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 936 buildcrafttransport:pipe_iron_fluid_brown net.minecraftforge.oredict.ShapelessOreRecipe@478039f7
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 937 buildcrafttransport:pipe_iron_itemgreen_undo net.minecraftforge.oredict.ShapelessOreRecipe@454fc600
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 938 buildcrafttransport:pipe_iron_fluid_green net.minecraftforge.oredict.ShapelessOreRecipe@24d98c19
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 939 buildcrafttransport:pipe_iron_itemred_undo net.minecraftforge.oredict.ShapelessOreRecipe@332c6922
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 940 buildcrafttransport:pipe_iron_fluid_red net.minecraftforge.oredict.ShapelessOreRecipe@989f2e7
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 941 buildcrafttransport:pipe_iron_itemblack_undo net.minecraftforge.oredict.ShapelessOreRecipe@6fdd673
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 942 buildcrafttransport:pipe_iron_fluid_black net.minecraftforge.oredict.ShapelessOreRecipe@4651fc9c
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 943 buildcrafttransport:pipe_gold_item_undo net.minecraftforge.oredict.ShapelessOreRecipe@7406698e
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 944 buildcrafttransport:pipe_gold_fluid_colorless net.minecraft.item.crafting.ShapelessRecipes@76093012
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 945 buildcrafttransport:pipe_gold_itemwhite_undo net.minecraftforge.oredict.ShapelessOreRecipe@38be0286
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 946 buildcrafttransport:pipe_gold_fluid_white net.minecraftforge.oredict.ShapelessOreRecipe@4baa17f6
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 947 buildcrafttransport:pipe_gold_itemorange_undo net.minecraftforge.oredict.ShapelessOreRecipe@43bb622e
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 948 buildcrafttransport:pipe_gold_fluid_orange net.minecraftforge.oredict.ShapelessOreRecipe@6e515f80
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 949 buildcrafttransport:pipe_gold_itemmagenta_undo net.minecraftforge.oredict.ShapelessOreRecipe@5133a51f
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 950 buildcrafttransport:pipe_gold_fluid_magenta net.minecraftforge.oredict.ShapelessOreRecipe@1fecc15c
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 951 buildcrafttransport:pipe_gold_itemlight_blue_undo net.minecraftforge.oredict.ShapelessOreRecipe@7d696fef
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 952 buildcrafttransport:pipe_gold_fluid_light_blue net.minecraftforge.oredict.ShapelessOreRecipe@5491a5ed
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 953 buildcrafttransport:pipe_gold_itemyellow_undo net.minecraftforge.oredict.ShapelessOreRecipe@13bb3474
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 954 buildcrafttransport:pipe_gold_fluid_yellow net.minecraftforge.oredict.ShapelessOreRecipe@6a475f72
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 955 buildcrafttransport:pipe_gold_itemlime_undo net.minecraftforge.oredict.ShapelessOreRecipe@4825313b
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 956 buildcrafttransport:pipe_gold_fluid_lime net.minecraftforge.oredict.ShapelessOreRecipe@546a71b1
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 957 buildcrafttransport:pipe_gold_itempink_undo net.minecraftforge.oredict.ShapelessOreRecipe@73de0c8d
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 958 buildcrafttransport:pipe_gold_fluid_pink net.minecraftforge.oredict.ShapelessOreRecipe@2ad64479
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 959 buildcrafttransport:pipe_gold_itemgray_undo net.minecraftforge.oredict.ShapelessOreRecipe@1bfa4836
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 960 buildcrafttransport:pipe_gold_fluid_gray net.minecraftforge.oredict.ShapelessOreRecipe@d210e5
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 961 buildcrafttransport:pipe_gold_itemsilver_undo net.minecraftforge.oredict.ShapelessOreRecipe@50aefe07
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 962 buildcrafttransport:pipe_gold_fluid_silver net.minecraftforge.oredict.ShapelessOreRecipe@791288ed
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 963 buildcrafttransport:pipe_gold_itemcyan_undo net.minecraftforge.oredict.ShapelessOreRecipe@75f6e2b0
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 964 buildcrafttransport:pipe_gold_fluid_cyan net.minecraftforge.oredict.ShapelessOreRecipe@1f8a8c98
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 965 buildcrafttransport:pipe_gold_itempurple_undo net.minecraftforge.oredict.ShapelessOreRecipe@5b99a9aa
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 966 buildcrafttransport:pipe_gold_fluid_purple net.minecraftforge.oredict.ShapelessOreRecipe@10da1cb8
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 967 buildcrafttransport:pipe_gold_itemblue_undo net.minecraftforge.oredict.ShapelessOreRecipe@3554fa0c
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 968 buildcrafttransport:pipe_gold_fluid_blue net.minecraftforge.oredict.ShapelessOreRecipe@7bf19754
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 969 buildcrafttransport:pipe_gold_itembrown_undo net.minecraftforge.oredict.ShapelessOreRecipe@219c1cfb
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 970 buildcrafttransport:pipe_gold_fluid_brown net.minecraftforge.oredict.ShapelessOreRecipe@3b37b4fc
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 971 buildcrafttransport:pipe_gold_itemgreen_undo net.minecraftforge.oredict.ShapelessOreRecipe@581c60d5
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 972 buildcrafttransport:pipe_gold_fluid_green net.minecraftforge.oredict.ShapelessOreRecipe@38c9c716
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 973 buildcrafttransport:pipe_gold_itemred_undo net.minecraftforge.oredict.ShapelessOreRecipe@ce3b646
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 974 buildcrafttransport:pipe_gold_fluid_red net.minecraftforge.oredict.ShapelessOreRecipe@385eeca7
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 975 buildcrafttransport:pipe_gold_itemblack_undo net.minecraftforge.oredict.ShapelessOreRecipe@60410801
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 976 buildcrafttransport:pipe_gold_fluid_black net.minecraftforge.oredict.ShapelessOreRecipe@347bf56a
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 977 buildcrafttransport:pipe_clay_item_undo net.minecraftforge.oredict.ShapelessOreRecipe@598439a6
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 978 buildcrafttransport:pipe_clay_fluid_colorless net.minecraft.item.crafting.ShapelessRecipes@4503f57e
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 979 buildcrafttransport:pipe_clay_itemwhite_undo net.minecraftforge.oredict.ShapelessOreRecipe@5c94013b
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 980 buildcrafttransport:pipe_clay_fluid_white net.minecraftforge.oredict.ShapelessOreRecipe@7feaa29d
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 981 buildcrafttransport:pipe_clay_itemorange_undo net.minecraftforge.oredict.ShapelessOreRecipe@41674f17
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 982 buildcrafttransport:pipe_clay_fluid_orange net.minecraftforge.oredict.ShapelessOreRecipe@3a9f7673
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 983 buildcrafttransport:pipe_clay_itemmagenta_undo net.minecraftforge.oredict.ShapelessOreRecipe@aac5cab
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 984 buildcrafttransport:pipe_clay_fluid_magenta net.minecraftforge.oredict.ShapelessOreRecipe@120f8ddb
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 985 buildcrafttransport:pipe_clay_itemlight_blue_undo net.minecraftforge.oredict.ShapelessOreRecipe@6720a529
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 986 buildcrafttransport:pipe_clay_fluid_light_blue net.minecraftforge.oredict.ShapelessOreRecipe@378ae12b
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 987 buildcrafttransport:pipe_clay_itemyellow_undo net.minecraftforge.oredict.ShapelessOreRecipe@34df13dc
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 988 buildcrafttransport:pipe_clay_fluid_yellow net.minecraftforge.oredict.ShapelessOreRecipe@7f4f331c
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 989 buildcrafttransport:pipe_clay_itemlime_undo net.minecraftforge.oredict.ShapelessOreRecipe@31338c3a
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 990 buildcrafttransport:pipe_clay_fluid_lime net.minecraftforge.oredict.ShapelessOreRecipe@6b0cbffc
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 991 buildcrafttransport:pipe_clay_itempink_undo net.minecraftforge.oredict.ShapelessOreRecipe@7a8a48e1
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 992 buildcrafttransport:pipe_clay_fluid_pink net.minecraftforge.oredict.ShapelessOreRecipe@1df2f6bc
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 993 buildcrafttransport:pipe_clay_itemgray_undo net.minecraftforge.oredict.ShapelessOreRecipe@7cc4378d
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 994 buildcrafttransport:pipe_clay_fluid_gray net.minecraftforge.oredict.ShapelessOreRecipe@52353e6f
[17:23:59] [Server thread/TRACE] [FML]:   Registry: 995 buildcrafttransport:pipe_clay_itemsilver_undo net.minecraftforge.oredict.ShapelessOreRecipe@7b22f0e2
